,ACCURACY_WO_SPACES,DO_ALL,INPUT_FILE,MAX_COLS,MFCC_START,NUM_CLUSTERS,N_COMPONENTS,OVERALL_ACCURACY,PREDICTION,RATE,SCORE,SMOOTH,TOL,WHITEN
2016-12-02 05:04:46.128163,0.336094674556213,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.4420152091254753,arime was bedingand fo wed beug theng to soffins he wedincered he the wapr ang jusing h thing co we beve ar thive ais han ndthes tthe the thar her tated isas wecamad towhof say so bjulures pissoumersatomes on of a t sick is the ome me t thar tickitt arove woremof bultores ar coumpreackins th the mas aintwisidul an ber wes hind theror as the aisas int tin int dasquape hed beer hede cleng hant scomin whithed the heavimethis masono t pacalicicon wisas by wisth tithersstof me sfftingher ang picoral thexpaistrs then spprenby a wintethesous wint hingallewaran wilay by hed tonde man mplloul in medo bywantwhe al ylay mus mad arove sthit if is ivey wind mo vead qulcor inf maty ut allldtes co hed coredichin ane igugt fo sale wanivery ay chan ive at tok toby by allasonved mouly waturar con whed the palvif alallang tisby aveafut tof omaves avike qunk bumuss at of ane sher heddind ansablay vearvey st bed mpet che or chasind amigut thin wery athaf astey st heind bung angplistong jutsing he t sthe winday ker mal thond th whe mog azzin fle twamere dis ,44100,-3946.9216800360828,0.018315638888734179,0.01,True
2016-12-02 05:05:02.333249,0.18106508875739646,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.314638783269962,anomecome ancorsnck ticked bupe thtes tabeanther as jus sprted he the jung mes mpoure f tiove wi ts llle nd thore mon has yspong atin the hing hed satrd beme jumadik hajuancour of omponder bustivindeatache ar atof t toff or the ame il t hing tonchat anory wathiat inctater nd mavindting ve ho thr mme momomoredve be and her iory sberon at the iowng wis hor hit sme pane ond oung heds wonte buch twacor whetind jut heasthes ho ompala t wintexpomar whang by mofof the toroman is onttovequn urs bomanil tur wiorade ther engrevin f wacontherang woth iorechouscour colay anbund torde mas inthall he meda byjarowhe bl ylin ing ind mbare wacof on mo ared heck co sead aloman byt tity lt bllldteg we and maded mery the helyo ya wate wiveredy an whis oul mo pof waly in mbecerysed mopon juspoun way thed the wallon maiovine tprin aveanch hin wicunt aroft alle ivinfo at an ave wins hedshed inomalur stisser wh bed inet mas ad whighed ichert sipr hely mpoan aster at izzed illy mingththavexppprove it t athe ckidby fld mal liand fickin may izzar the thamont san ,44100,-3971.4387201611644,0.049787068367863944,0.01,True
2016-12-02 05:05:11.056371,0.30414201183431955,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.41349809885931554,anvie wat sequronnd touqur held thers thithethes he mer scotor he the mang ang alsind o tound co jo hese nd touse and has orived alan the hang hed sator itat mewamof himphexpar so salllder tistinindtathoft he it a t thay ut tht ime of t hang ticomat ansor withint bliticutind winindtickinthan the pathavilinsprnf te hed ors aver shesin at the avind sis ang hit way lave her seng hers cleco hang tching whicond spr heasabus as tasing t wacalichake omind fr indth ththedssthe is dectundpon ang thainof tor wanther aven tingunby a wallethesald outh burouplequdan ovear by per tsore pas inthinf mo ourk frmartofo of thay ind ind anise whing he is hery omof is sear belain pre tatr ft theprted co her asdormampr ale mofot th sale walister ay chas cof at isk thor by whextorour pplly macldan che jond the wafove wialland tisby aveveng hit souper ascke blly blilys at he aly wang herever besashar searour wh her ivet whe he amowher bofont sbin wely wivit aster st hized ango wionththinouclisind by t sthe uporor med pas foind mo dbe ind azzin the thapone wad ,44100,-3951.1779220702924,0.1353352832366127,0.01,True
2016-12-02 05:05:28.002249,0.32189349112426036,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.42015209125475284,alive has merindang fourer beng theed thisoffone or merivedthe ty the mall and cuming a thing ce th llde asithive wis har ndwher thal the wall tes hathe isas mecamar tompofuman me maxpuses avesonbessatobys on ofut t sick is tos ome by t wall tequcot alery toplbof axppofesind conorstackinsith tor masicioppimpeng an hes tse wind hievel as the aisas mor tid tof sck mare her meel terd cheng iant scovid thepare wit hearomerite hamono t wacthecicon thels by wisto tthindempof br sfftinglll and licolal tin waisors then ssthecar a tontethemous hint winguthequsan wilan eriler hedre mar blllongico bero bymanthot ly ngar bus ble alove wovit in me therickor be hear alecol ing hand yt llyprter co ofr ceshexched the julut yo mape hanprsed ar ched ily at wik than ar allusonderimexprimatusal con thed the waldin apathang trmar aveanco tof mbules avike anck anouke at of ant whed tersher anecelan hearved st ber bret cor or charond abount harn hend arian amped st heand andg coustostong qurming at t sthe uporly bld mat beond ke wan bug azzen fle twathan sor ,44100,-3957.3351748766527,0.36787944117144233,0.01,True
2016-12-02 05:05:38.235545,0.08875739644970415,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.22718631178707227,herongast antindece fomeng onur wiend wixthesaly to anghowowag to win apre bed buller s thicr wh jo ffonceshearon sis ilo edwint tive wan ther and thong hesthanthave thavisumpe as mbususnt blytoconstheroft he mous t tisthit wat man he t ther waqupas hemor arofore buloronthed sichisthathethar wad asthpromaralyco be ind aty hind ounome he tin hises mol tio the gst ulin ing anne ango winor mpet twioro aicoved wit ingofanghay mparer t thatizwishe aples fe lisit wathesaythe bo ssowickive bed bisteve ove thitagt tine tstonche s atcintisatus arwackiequlinjuspe mithe athing tyoun alo hesficexpo ongr fealesata be dthe ous hed beron salit is ay tonthathe by onld hespre hes thed fo bofagont wo ang bysayppame ten proricer alin aveconge he wive ive st wat tive he bofuteronghamusthapouspe whe jand sin thedis bllicher owave h thect the mouist horte hect scouty he he hea tond angging hembyope oflyond st ong hino sto ig baveang hofrco oble ance blile lyond me izzed scor borisatther qulymer ha t ywin uloged ted alacovind th the our izzye fon wallare gas ,44100,-3987.0478737479048,1.0,0.01,True
2016-12-02 05:05:54.768611,0.1301775147928994,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.24904942965779464,blagrspus artoreant sisthe tand mpere omorvesant ft trextitome ft mpr bull wnt wntind ayowand whime ther lyompatr wat che sejore foal ofr fall ary thete osus trwhtht fizzzesthe th bunondrs llasingryshevins in mesu fisoug as mas mpr it o fallyotisofo blate miotive ancomorsoly wingedthigonsofo oft cusowagocoucent an irdisst hans torealyis spr halllytin fot fiovealinher are aralyaret iored ound singat mppeale jut prheachioft outind t thicoliowin squle te cayofyofomequtome it ysomandupl wntilowalat our thasfes tore stetheve wimanorapouant scof handscorksqun sathe bexpre outer che ilotintong ghed tstheomas at sthe ive ile alith walof as ct fthexplit it thhe itowil ore ther to linckere ig ase waymequpur ter qundo sd thor manceser he iche out wo juliomar he winssesthexcangextwondul ive mprthepr thithe whionbld onthe herhend fis tispes heale inng aningt he me hes ware areeche antwathe tshethe waythe gere wat me amalare hifine thin mane wiche htore be plint aned widtofffindsinjuand as f topr sckele sty che thind ga the ind bllan sth ocheplevealy,44100,-3979.0135086174405,2.7182818284590451,0.01,True
2016-12-02 05:09:45.640954,0.2437869822485207,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.37072243346007605,comed wis holindang te les bexp thred ts tisting ck der andutr cl the hiny ind mpllly a pplul thind llss cr twine isf hid jothwe atha the ceas hor diter whit recovalinto of sid shinisplyst as mbubersatomes ck at bur thit ctjuly ite he s thalous athe aches wadbert astinthe as maverowantout th whe tit mamatastrme of sor ive hand wowero ut the malaf bed ice herorit wang hey meve herd aveve wive susare whathed tof hendpred al cinous f beandquring walan ld worpr usf pralyof by soutamo wo mun wimpang the acathes woff jungemak f whupearystat wang hast alewirug mulid st hes there tin maplims we bers lybarkwid al olat wan tis icome ushar at th hand ckel bl dear iolino opo fand ls ammprves te cor icofrsceswhelo allof ts lang wavedere id thed hin ad the taly ak ill tondecothand bitorin ant wive the raland combuand thack a wasur bly le ast anced ingo aveser at ay and blecicorores agicoled wearved th ter bext ind as incorod he omt mast wend buray aling by hqung amme bevescofoul themang of s cthe owerad bly wat lango be les bit iqung the utitind the ,44100,-3952.132317709058,0.018315638888734179,0.01,True
2016-12-02 05:09:59.591765,0.14319526627218937,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.2756653992395437,banth wat thitheang st ore trpo mpere mbamussung warerealleame wivepr thie and tondin f swing soved inss wemester bed phe theaso asof por athe the theve amal erckeng hed at the of theshest asaconthequmatof wo amil t foby alinde uly of t heingal byon wanck wondthe fomaledtant contheshamanmato wovimalicatomallece ad the ust fond wastha al mpr covid tty toviothieby thed ove cher oved meren mant fatour spllore mad pondoury ag watand d orasexpubun wavasind whest aldaseaveat th thamack warons auclang mar acofoff wadf tinthely d wonsthenomas wang baly avis han onghe by prk sover mas cisouco st thed intheyjun ag housinin qus blacr allat as me tary byto tiverher nghal ashidind is itomeprs st whe bandefarts tin avind st oust winveven be yple our he pof sang ay ang thedewaldang theveca ous whet spr qugoun beconing sally h jusit the it ist hecond ing antofr he an win ofro whequrk inthanth wowhere he the trve bud alicainthe atance ffff wing batin winth be pexpprofof ativeandang moffong nd t ampr isthad whe jul gaund fo ors thy bexin sor amamuan sof ,44100,-3986.033978904036,0.049787068367863944,0.01,True
2016-12-02 05:10:12.444198,0.16331360946745566,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.29562737642585546,mison buthengonding fo tes beme juced soupoffong ff tecuperved at the amar wnd calaly a ffong ft te thes acustore mes mpe insaby inta rse acke and therd jume cemerat hed in ame st omefursthisuloncestheicot al is who tepr fexpor opr al s healeve ares hathe wayacos asevistimas wancccthisunqunt ber ppe wicapisquly ithand ong tand bubror ve qur walat cor ofr aco cur thed ark hert tice prery jung thator thested qut havesourmat amoing t arindinomon wilin te busto vesuncallin ck anisthe wiownt mowaing sme imathat with inchesar t wantrickesin wive arer ilet cin wnthe ar hes terce qut wangowamby beco lycicrbof ig ngin ain tos malle vetio an pe arermarog ct teico sthar und tive of acheckef fo and mantstheaboron illyt fo tind wanderss me that son he rey fily ar pll thersampaivemousucur tof bory the chofof pllanind fthar h winco bur to ant healy wing inceal he by ing alef andcous anomulin waicked he hed bere mor bexpithond toushe sath bend mpong itind ar hizzzzally monisalding pathang st s ashed wicit wor the tiond at tin cor mizen the vempory say ,44100,-4014.1639136670615,0.1353352832366127,0.01,True
2016-12-02 05:10:24.933752,0.2994082840236686,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.39828897338403046,aimbe wat helvering toules beis threr thicanting mporericorupr pl the haby and bollly buspong th ss llss pr tware asf har ffthwe ithe the mbas her sater o acoreaqung ste is bar st sastlyst is mongerjutigot me it a s thay mppuly ace he s thalqus atho aples wandbat asckithe as mangr waitincoft whe cacomiompisprmo if ber ang ther winevicucoche malaf bor ame hevoray qure hey merachers ckery wang julave wicthed cof hourover al mavind f ofindingave wilin ld worticusf trallis be benther wiomin ivesing the icathatowive findemarof wonteirystin wing hist ivewarke milar by hes there canomatovesing berd lyburywan il tout ban tas atime ushis at co hier prbl bl searo llain ind find lt bomprketong mer amefrthedwofle illofond land wanerery ad thar ove ad the tily it all tersomichind batoran hat wayo the ralpan ammanind thaty a watis bly le ant aspon aner inghal at in and omep merrves bevailed wourker th ter beft ass ispatheved he met mate wend anvin aluse by hizzzzamme conespofing chtmang of s pthe ongris bly wacolived at let bay azzhe the ucackin the ,44100,-3967.506950077148,0.36787944117144233,0.01,True
2016-12-02 05:10:34.509603,0.3254437869822485,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.41825095057034223,misbe way sthatsing to hes beck thres thicantang blyserickspll be the hand and ghedes f theng to ss herr blitwase ast has jutowe icon the bons her sater wimppleareng tte it has hourasthery aricongelyatizzo by it mpr thar blinde ale of s tongmpo frss abefr wondbat osppitthins fongllwaitincito whe cacofioblisplys it bur ang omes winerixplyche fount bor abe hor lar mast hed fedo mers ckeds wang ondore whathed cit hensorerime barind t whindqurare wivinond jurtr psticlousit on buntofr wayoun waching the imofofo wito juntesor t wonthildstit wing mist iven lpe ongas bywher there can ffthaching berd ndbalywad in that fin far amice pomar ot ck hieribybe be sealy shain int tand gt fofllket to bur abutromedwhent ivest th hant winesers ad thos hathad the tind ar ang ousssbichindigatulan mat wato the lanbad asfonind tomor a watur ove he fto asbed iner ingher at in and eses bulller ferainet wearkes th ter bext ars isimioured omisft sfof wend mprad amput he hqullyoffe monesasting chofong st s sthe oworis whe walyhivet fo het bly aquse the plallin the ,44100,-3969.3443250147347,1.0,0.01,True
2016-12-02 05:10:46.456090,0.06272189349112423,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.17205323193916355,mprer ace ilourethe he ons indilliond offoutheco mpreng asthag mourin iche che isofor t omoco tsure jond mofowhen che ice bllast that din miviving acong fico oncquto all tr fce st acithede tdisthingepllive ms plycke wice mathed han as bylivequs tesouppond warevel asalllenfts sthingapllycofas win acaystimathansorte bag ast sthe wisbut waraindstive ivevembyive ome quer indfinds angefoundo fche whesan wialane ofe ithesane to mmatheve antwechecheratitayor wighe whefonthopr it blllasqustrshalyassthollin tckesterates nchanckere wicontorillomathexathe tins ghe shome befind tingn acarsthouss wivingfforingewar touroft tth wed matin wiste tomaivithe berofioventor pomat foryethe ot tisagunt he mag mmangechearbor thorerof opalystheangr mereise sharperest ttor te coo warerbyoftheficlinct sat wede tin ofomar costhive haste t withevind or thexpemar thequthistixpllar the tond mangand thecyond wangund as ang inbl che tinctarere tifoslyoves anhe chepr powar be izzzerasst cthesmpathe asesthexpe s blin ywinte jod aparother talont therizzie ton wacoupr dat ,44100,-4045.6703946393886,2.7182818284590451,0.01,True
2016-12-02 05:10:59.338784,0.2804733727810651,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.3973384030418251,waxpe wik sthindang co hes pe s chred ck ticcing as der thditr al the hint ind thashe f calug co dd lldd ar twive isf hid become acof the apis her dicer whit reigtin the at sid ho liscurde ad mpupereacappe an acon l whit athist ite of s thingis ithe asand waysply astincke is moupromancout to whe tit mapatastrme of ser impomond wamela it the mounf ppt ive splorit gave her mero berd there wint wisale whecong t f hendsinthor allous f beamequllin waramond murck isf crourat of sticong wa jus winsang che aiowobe woff buntexat f whucearyscas wang mast ares win julid st hed chere tis michins mp pers lypartway al thacofin wid imame ismal by th hanthator pl dear velino ace fand ly fontrvecoco ser ivefrkinswhere oulof ck hame winedere ig thed hit ag the caly at ing wedves thang picurin bly wito che walaly iombuang comat a wacul pur bo ick adaby jung anther ay ay any bees atorind inin het mbarved th ter peby ild ashinoting athencoofof weng wilay alint st hequr omme iouesareang themong of s ache omprad wat wat haint bo hes ply izzon che ititily dbe ,44100,-3938.8375665400104,0.018315638888734179,0.01,True
2016-12-02 05:11:13.071212,0.17869822485207099,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.3098859315589354,icoby wis onsongoul te les beve tider thonontoul ff tedonorind al the opad bus bolalo a talll thist ller ad twore pof his inthwe ctha dte amas ond titid omin mepldalinty on tis thisisteves orombubedsatomes at ct t s sopr andind ong he t stallis aror auler wheamat honickficas maled wactounone win win theancongur of and owe heng wowico in win theaf ber can omo mpr lary ond meve hing ndedo mple sithon winthed wof ivisovermal ficout f vicksquspon wheck st wedto iofongheron ma anithed wo jur couthal the opeshes woft ilunerer f woutindestht whin acor heer din julis archer tonde wit mathoutowe bedt lymagrway or spat all sor thome ithos at wo therourer bl tead iolico ong fais st abundvet te and panf speak ily helof tt lary walisigr by ther ton ay ver toly or pll ssstofonthisomitexpo hat wove the malack pomplaly thear a watus bed le ats asave qund oumove at he aly pref and cer anopolin whander st sed bent por hexphenond hecout mast wely picay aling ad izzzzzemme peliofonoulintsthul of t athed wedor bld wan scong ve lit bor izzin the ininche the ,44100,-4002.6117995776617,0.049787068367863944,0.01,True
2016-12-02 05:11:25.720691,0.2153846153846154,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.3422053231939164,alomy wat sumourave te mes meis licer squcontove pporer tsticr be the sand and wheded n theve th st medd pr store asf har julith atin the bens sur saler omat ceackin uly ay qur he oustindt ad wivenctalamed pr al f o thay pthick oce ar s thingis itho aberd thedmol astillfe is wiverctalloncous the cat wamppasprwoulf qur owe hind t bell it the whinf med ope hes cay cary hed weke hers ckend mave ticale wicling cof heithont he baland f heabexpofon theather wicto isfonchioly in quiling bl wit jowhang lon lasthed wafr angunditof thineareslat blin hast lint cin wimar by hed there cat wingors be merd memarywor he umat ing tod whare isalo at ts sant byme me seaco omall ond fais mt nerccket te bur abuprtandthemy limofond maby wiverero ag ther sothag the ther ay ame justopocolig malical hon woke the campor forevang theay a watio mik me int asper wing aveshe al ay ave hong burcond inofomed thacker us ter ines for ashalayoug he ors ontr beng wilay amind ck izzzzzerre wivespoulve therive of s blind berar bed wathelond he met mothazzin the icacoly the ,44100,-3977.8873139252423,0.1353352832366127,0.01,True
2016-12-02 05:11:36.199567,0.07810650887573967,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.21673003802281365,malis wof alerseave st ans inisckiond kimeresive burend wathed be tin abus ove tanint t mbeve mp te angg bomethen may ice ssefto ampl san bouscald therd mame onckshe ses as ice of icomingf ag jovindtheatof bo ak bur fome be his her po s sthatha hest theng widithe powhalys ha jovindthalave sf war whe jathealedjuray ind ito pped watrit he wincoplly thechar sor ome thes ariconsf prde winst mbut theprs wickine way ithesinempe boravicy oratequrche walat at wingr hay mopllas th ishepor warout arostheckan acoffof wayourevinthery waverandalas wavexpale aint the oveme be ing maron wot jumeros wicondicedindewid an sang the fig mpton hapar pe waclane beinconcentor tecat mes ythe as hineding st bld mblyofonit sas alaly me ants thererdt berexpe ars heriso mand ay man fledth withe ickioma prs wist min thebid burouthe mpppe t thevicous at hefchebor iver avisouchecad hed oung bldding heromers wondind ss ind inck che as maplise po tok thfo wnve chind hehes is iqupprpofo courabusave wofofvecly s bling widat was therearescof ars the cquse man hemerad gpo ,44100,-3988.4819136474625,0.36787944117144233,0.01,True
2016-12-02 05:11:49.297608,0.09822485207100595,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.23669201520912553,blyon the antivequt st the trpe spere ssaliswint mayere medime an spr abon bug tatand o wanut womed andd me stier ber ppe iveott asof ser athe ave dbere a bllerbuson veg ag abe womibesinde ad fouthewhenthe an he blimeaby amplas imomof wiveonthe ored hatod todatis walinstr he fouthethas umano ter mpl fatallamefo ar ave itt wond t thinche mpr fofor tor iar ativeby theg ars frso ored mprsomabut wiswir walyore mar athewiry on abiqus t tintequicin thintind thesicher weofong to avisoft th out aicalin sar abofoff waro oungryor t tousinedesas thinconer hint wincouthe ar prd warer mpt fostice tt thes ndthertid an sthe fon wid bonor heckicos me wary aronconcerhe monban ang thid ts ftomeprs st ave bantexprat ing hinor ss thag tourered be spod win he sat wand ar buncevedomamalle thevebl wis tist spr whamid boffuthe wofor h thenickis tt hexcheand jung qutofiche ad hed foramavewind onicatin ttheshe ve ghe this bid hexplovive ot ofe offf thue blind hting as pllllyofft boureaysqut moffouncor alaspr ithend jus the thing fo tis tis bllan str implind dof ,44100,-4028.0902512067482,1.0,0.01,True
2016-12-02 05:11:59.444175,0.18343195266272194,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.29182509505703425,wisor wathestoreing fo ive cthe theve tacloffong an tesilbeple at the blar ant candis a jaing fofre tiss asintore wat hat ustowe inon mbe acke are theds icalystherat her ar ale bofomejursthisckingestheicot ar it who tear alypar old or burangeve ares hathe wondcot obevintucke wongesthitinlyso bed whe wicalablsis ithare owo fore bybulimpl whe wount cor ond acousar ther bur heromousecerers cang thofou thetove wit hevealeryon allind t qumbexpomor wivit te busfompatinsousis camasplome wisint cowaing tithalotont witwhingresor t wanjumedblin wive omer ivet spr inghe anches fbustheat wangombywingesaningherton it stin ang tor womme pefiomon le ameryangingt tthes sthaimins tive in ackleren fomare waststheat ugr ivist nd ther wandedes he thor bor he man find ar ang thersacldivecchevely fon woro the sigald ashenine fofor h wingongur tomant heand mpre ingequche in ind tsea aresous arowigur ttherer he hes cede wor abywiorore ocishe sath bene mplin hiver ar hexpr owhe windbassing wathong st byathed wisit wir the tiors tongun cor hexpr nge pllllin son ,44100,-4056.5020913774747,2.7182818284590451,0.01,True
2016-12-02 05:12:12.834895,0.13254437869822489,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.2737642585551331,bathe wif treresave th ant onit sions ssalathave pplindallsuld pe sin tind bes wheset t theve to ss meng po swain bly wis besowo aton ton pont hed sised wabl oninthe aly ar sis to aithingf ag fovendjuschof pr as bur ftid plqust ale of t athequt hest apeng worshas olluclyeant fovedowaclaclaro whe lil icoplalldithay sed ath thes t weacqulllie thiny whe ape tor dbe quse hed indo heds lindt wive jusore willong may ioustand he ppaces y heckexcabar waick ms wintr uly tofithe on soushin walick arische san abofoff wayf beventhely whetecoresat waur oche cint our iveis st ing theon lithinterit we onds areandwar ce amat the fag bocin uthar ot me tand pthe he inind teica ate yous at thildint th ped mpryofinstheme cimay ts mate wnvesedt be tios tar ag tho ther ce ime frssthalscug wisidin hat wath tin dampar itioving tothe a water hed me the aspor ived avethe as ck ack hang pandang heabamer whadins at and ones bas athicorare he tis ther wnve burar amure st izzzzzoffo bevexparave moffove ty t pling wedas bed wallecare fo met wathizzer ten ulilack gof ,44100,-3960.1489414099974,0.018315638888734179,0.01,True
2016-12-02 05:12:28.646290,0.2970414201183432,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.41159695817490494,micot wat sthissing to hes be s thres th tinting ff ser tssupr fo she sant and thobor f tfong th ss ondd fr twise ack has asthwe atha the fons her sater o mppreaveng ste at bas shalasthedt ad mongerticabor be at mpl thay mpoust mpe he s thanjus athe iched windblt aspuicke as manorowintont th whe pat wioftisprer ak ber ing hals wowalicut the mavak oby ice sbloray just her mevichers preve wang busale whathed tof houspley ag malind f weandqulall wivinond worticuck triveat on bouthed wivend olesing the amather wake annteray f winthardstit wing hisy iven jul wngas by hed there pan matoles wo bers onourywin ig thit ain tid alive ushal at th saly byon bo sear acomaicont find gt fomprvet to for acofromeswhent ingrk th hint wanesere ad thas sit id the tind ay ang tessef thind batorma hit wive the riofin armenind thaly f witul ove he ant isbed quly ingher it in ind oref foroled alla hes wourves th ter beat als isomallled aboret care wend mulin ioust be hexpr heve monesfrting thomang ck s fthe oworis jor wit hally wh het bly mexpl the upaplin the ,44100,-3968.708907054118,0.049787068367863944,0.01,True
2016-12-02 05:12:47.224541,0.09704142011834316,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.25,masor wid aryorsbur fo ant onis chend st woffour ppreveavesivexpr sin ting mus heatas l mpaly fo ss tang peastokn may ime hecowo beco gan plle the siche aminceningly her ar tis to omathind an joulvewhealld pr be ico waid plling ong of s halatis ldas hatin worthes cavissthale jouleethacoularo war win jalanbevers by the owo cond wathes in win jouly lld opr the wid ther ang ingo thes wings amul wincor wincong way itistond or piobut t thatequamon tbust as thefo ist meousar ll thicoft wa jut mofably can amofond watichulansck t wauthbereche thin thed bunt win juris ty ing fthen wit joftore wo onet arthedtor by athe lll fon ichin isthe of ve sand plly ly sther samas mer this at lliveint fo pre mprtedintt her burst ft ther wourshes me dick tor he gat ther by may whesspanthigalichema cof wago fin whapor isfouple focod h theco oug al off hepor qung bulath he ar bur ting prewong onomathe ttheind he ane onhe mes balisorore thasis soff wnce miopr haire ng izzze ofit mourepprbur vedjour st axpeind theas bag the thond to the hed izzan fan ivivear got ,44100,-3990.9044974658714,0.1353352832366127,0.01,True
2016-12-02 05:13:05.568605,0.27573964497041425,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.3954372623574145,mamor wit hoblysing to bes ouck thred tthalstong pplder andcor pr the hint ind ongthe f spang th ss bass pr tblde iss his anthbe itin the pons hor siter mamapremerng oto ay tis he listorst is wonourouticot pr it mpl thar pountr lle ar s thigeck ithe apars bedtout chacathe is winofrwait co th whe amo wioplisarve is tor owo hald t belinco the wivis jor ope hol fit quso her were herd avere mino ontale whathed the hendiler ag pllint s heabexpllll wivit ad wofto che treveay on tontive wilint mowhing the amathet wiswhencoumer s winteindstit wing hist ivewinck ingis tr hes there ambywisalis wo ourt byourtbly ig that win ous maive cheal at as hier pron on seary mamain to sand at fowarves to por mpoffomedbleby inges st buby winedere me thed cly ad the tind ar ing ondsef atind omtorma als buro the qugply mevecand thear a busco jor bo ist asped inke inchen at id and heef poffous alll ber wharved th our ouet ald isumicound homert mior bend icoud ancor tr hexpplerve monespering thowing me s fthed woris war wat bally he bes our mexck the comalid the ,44100,-4031.930236575224,0.36787944117144233,0.01,True
2016-12-02 05:13:20.455541,0.12781065088757393,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.2395437262357415,hanth whe thatheant st the teplimpere mmalissint warerealleale an dpr this bud tontin o sanun so de andd weaycher hed phe theomo asof sur atit the there mall webysin hen an the co thesvede adacouthewimathe an ay h t fthe allame ilk of tintingat bece mpand contthe oulanedraby fouthechamaulano cckilllicatalallersind the ict fond wackin alilpr fovid the ickicot whe ghen cke frso oredilerer abut watour mplyore lad ponduthepon whioutid oracequthinicavamind whest aldaswoveng to thamong warjus aincain mar aloffoficadf bungerorid cousthenceas wang once aves wan juthe mexped scker llwinistincact themingthermin an hins bin wid bonce acont osillicarexpron ttidever sthan ashidind as bofleses st whe handewhetwikng avindist tichicourerer herepod cthivereco sang ar hin whedewalyangatheveba fis wist spr winwin hecoumbe sofor a wisut the at iswivepon jung antyovive an ing onea whewird inthanth coveshe he the tere hid alllathing thance soff weng haing atang me pequrioffo bourcangant lyffoutind t ampr ichend wis walithing ofinks the hequn sar allling dfo ,44100,-4029.929910778691,1.0,0.01,True
2016-12-02 05:13:31.791385,0.0556213017751479,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,50,100,0.17395437262357416,masar actheryorealy wavine angeckioneveammoffoly ffrend medhed findingeman ple tindis s ffoly wande ting fomewhen mes ive thesat asas win balecerevemeve mome onctily her ar ame is omewingthagoullandthealat bu he who tepr bexpangomt buge helythe ared ffoug wandthe bemprestile balledthakilmors wit mpe uraberemous athare owa sare amator he mincusist tarcoftheto opr ther ivicunis avedckinis mply thasot wimeane mithithesond by fpoplact sthathiomor thiat ye wiofo hes wesisar as athesut wajulacoousalyckin amatast wasustllindar t wilsthereerecathecarer tinthepr ulyme arming wiven mpajuswious wacandaconthertongangrthe all ton mabunghesto asckeceandofraycaycenher somar mer sthe of alumeins ft fre mbrtequndt tor tindt wa thar walveved me dise ior he wis whin ar win thedofomathemackispr bof wont win ofofor mousifle wasar t thelockin it astchefong int allesichecanghin tond fredong aromintr atheind he ind anve whe hexprarore samoue ssqu anle whofr hoprr an ithed abus malveforaly mequalycothe being washe win the thorictacove tor cther winghemmopr gat ,44100,-4046.1851832323105,2.7182818284590451,0.01,True
