,ACCURACY_WO_SPACES,DO_ALL,INPUT_FILE,MAX_COLS,MFCC_END,MFCC_START,MODEL,MODEL_FNAME,NOISE,NUM_CLUSTERS,N_COMPONENTS,OVERALL_ACCURACY,PREDICTION,RATE,SCORE,SMOOTH,TOL,WHITEN
2016-12-02 21:16:02.167056,0.13727810650887573,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,100,0.2899239543726235,wiglindin th thaine th jut aree quryo be cuthind he arelitheve as ber as s ind thaine ame ing by fe over me arind aid and ryoway bout por ithe and thean main hancale the be wit al haithere be thabugavethes in bexing t me ts ped hed tl t te s wat the t ved ringoup ouspthof ng thalyouppplis at sas fis cer qutheng it the tof wind f alid an san ateve tho ifofave wan jure aly wour thof werpe mand sthory sembery omof alouprt at iching s owise whain sthed je shece bed butheve be oupplin pr whe winding per waverde s an wingryof s ainghantheve hing hint fers pon wimad te oug bever qur hicking sh fong allinbery id bethelld cke ilind houng to je tore oule be cous thever mey iced ce icthofor th she wathesices ond theme at thed aincther me bery hee pe bly bind ve ait qudour shind lithend the sean ver stheve atheathe bovee t anond the ce ves therid the ffoure ce ve the bern ickngry an qusar fourery ha ary foup mar th atshere th anofofon pand ppind cepre ce azzze wnly alllofurininthelim tou an ppy asherd wnd aly aling as ale hid izzan ber pousavexpid ,44100,-3820.462570081455,2.7182818284590451,0.01,True
2016-12-02 21:10:01.575524,0.13609467455621305,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,,0.2889733840304183,avere mus thereroue al bed just theng te bonghee ck ang sextme ce won cout qur aththe thatere th be bere to thoff sam the wathed ther win thit tly asthe wiss anavere the he tur wa ithalons he sthomoricored ou at qut thit ts the ice ar t othe fo thid there winglit histhind an wheryojust us wo bof sas salicorsoro he imo tha wher minfor ts sof linor lly tlf pat wat owin thofound ofok winge wall witlou motsang the qunghint it thouly f ctoutusimou ither be blond the alindok ld amative te sur histhee tok alithes wher wherpred f moitowowowhe mot pleri tend ojur beve ok the yofin sid lathild pl anin bellitopp he jeve lly the thore pphit ly ck sand icle se wndof beare the aite ed bertoond al the akememakng whe onout at ange mousedin ad cond tongut tly kere ly ved bjeced sthid latheas wid wing bon lind y aveceved whict n inded ind bl ico vethe qure alathe nd id qut wang thexind llinouse wivedid yo ong ngut aid or atanthe ilinut frme omed ating vesed nd uzzzzzithe fllithenove wallice am th tong plick sto mis beren co bue the uzzze ced ouryore ond ,44100,-3805.7415229210633,2.7182818284590451,0.01,True
2016-12-02 21:13:49.710459,0.16213017751479286,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,,0.2880228136882129,halindory oureround by ced oupe t ser withithind id thalllithe an ain th s wnd widind he thed icked llas asthengr mon whe qupiffoutor the icex offourere cory sthe in ous an aco th imathind asplyousouthalis an atofor hice ar tof ard al t thin wok int wingr hitllit aiveatowe s whome ffitherche mon mou oulowicoure at anginge aing thowicour was gasas hathers the ave thed ous ousaverss mengh cand ss lit foryour tof hereaintice imaind t owase mowhe halid he foker therseallit an theaind th wng aivexid the waicang find wingeche f con sas ling f th llon then gre where ourous wonen wad outhexithe ours byojemply al thasalll lin winge arere as me owilithan ld inerk tithe ice sese it nghasthe me her hesithaind fer alint he d he fongivee ce thas and ce ton plle ly whojuceredor anerimasthe the wise win inonin mp teply thait a thend ald in ang anive wand thered it at and thed therind oncheary searshe it the th s the ar moulice llinitourth thes med y angof as izzzzzzere whoullllind wifouroknd in the oforme was f withind th ome lid izzze the thasout san ,44100,-3736.4591428804615,2.7182818284590451,0.01,True
2016-12-02 22:24:33.564531,0.15147928994082838,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,,0.2880228136882129,wamoungas hert hing by med geng theve ly thering nd fryoicalad be whe hiverknd lifury whilind ad he ofouche beabe ser mer quthed shes the th h hed intes thas mowinon otof f ime s thaplyous as icearmaithe f he llit a thit as tsathof ly h ok h d ingul shime ealourt lictimof wo ayokemexin watof oof oug aly alyon s incked thof and t mall is ama sasar outllle out wig shes sat thit samoucouthe ing actoul jurelit ale vexpppit ag ithe a t sasalicathe mishe ge toond whe beallle or telaine tl and thallfo the aizzzze ther aserered n ounthangrghe thaicking bbut tan thend nd ary wouse are anghang be aind ghonghond he fous oke pid mplid whaliche on plid mour ce erit coritar be wing ou ppisaver ce med wharojever are bondichourere jerasase id cokichom il ide blle it ang andere athed walyowa che ther bon fingus thitheng wally ice wik qus bomere tithe ce d fouthe nd in ito fous woutind an walid jurmand sk ont arit ime be thabond as s thicer thed ithid w therot whend arid by athecongrche ppl li se toucofomer abe mes glary ge bal oug theve wad tt mphe the ,44100,-3783.133154020261,2.7182818284590451,0.01,True
2016-12-02 21:06:14.218402,0.15502958579881654,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,100,0.2861216730038023,juplouthe andindind he the anck lithe ffowicking ll ther asive id sth thasabur alingr quctind me se arof at icowh are bof vempen cara ald f al cen thabe iche thavere cof an tof at illyothe an waninthofings an ak bre wain ly cke ore at f ckid cks mof vedof tomerof r wallysind wapled amoursica ske cas warasice as at and ppr aine tine o as spe wan t fat are pre owa then led ther me t sth s bbut wake s wimithe mpe quzzllimorg lyping t herke walinxpercexce wathe s ithe ffithay pickind ke wnd oullind ith sherous wain s t vere a warell pllas tomy tick anes tin warss chioun seled sof walioulist then ththeally or idofingr win bouly cking as se sthaitlly at thee thexce ive ousexes towatthe at the whevesaves itexpicry le tore tousthed ay mppexpin al med here tl bes shere tskime thinthe mis sten sth fomy thalourong herok s thell and toriss oulou qung agrmor je imojus mand imouthe qupouryouthouthe ng che thed ice ad icanghe ar ing wean thut wathe ondofond thand ally warengofingucknging ay bupichexprere and the caind he the ait whaly aly t ouppexice ,44100,-3794.023201183722,2.7182818284590451,0.01,True
2016-12-02 22:14:24.425688,0.13727810650887573,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,,0.2842205323193916,indventhe orofojurd winded that quced id qupomed ad hesasokick ay lle lind hed alours t woond it of ashe be thoje jus sad ryowit oman cke ig t she thind bust thizzid ous ad the sandouticey as wa aithat ang an moused r at me qut the ar t byof qus pld ppras imecalf plequtid he sangreryof ly th ath she ppe y the t me ate the mond t tout by pre juthe ait ous ait ang andr ate shit they thico bind tulith thouper ourullldofit wi mamang s waith wathe thind as ticed qus ckinous an touplly me she thathid ble whinder sthe thathery y thelexthofot t me alld abes the alive me the qulke aid ayowand he here senges he ld save atheron sathe bling at st thee thid ar thery ilily ber seve st bojucthe ng ore vechemined the allid of sime canceare ve of s ous he laindore ld thangrered thabe shantit and sare pre ceryof herereme haind andvend inther wit indem thed wither he ag iny athe therkid we burke ceveced th the aing ind me shinthe an ingutore ting thour ingas st thery ashe alinghecheriourimof wa an the ppaknd sth the owant wa wad wad thely and quisthouthe ,44100,-3583.55333576007,2.7182818284590451,0.01,True
2016-12-02 22:10:04.183631,0.13727810650887573,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.28326996197718635,bllin the undishild be sed athe oveng owathelind or whe outoje as aly tlle ong tupuss ngedind bo gr anin athickin qur she anoury hery yon tlid she wothe alit wabownd the he the salitictond lyomavereshealds an he sat wave is the ith as t pind bupathe thand whedlif icheversang mingtoravevesaly qut ous halasissond in ine ice aing wathak th qut wimat mpe ithoupe the ther the oryp aver hered aing thepis witothe ficoveantherous vering t thithenghin jutor se grthe outhexpplin as yoffind fe tht aickind f y thisted wark histhery s wicofofouthe thed past heng the ilase te ang yorer qur sallind ce text sesheshid id have mas mid saind buink pe st thed wend ll thee wallll her thed ad linthery be the bberechity jur imple st shedoringther be sous aid he our buse me sal therng athee shemoul the thed bly washin heresule bicat w therk ame an aby wited wind walond he te hof oryo whexind anghithe ceveche mp pre sthe bit id houpine ilanke alin winy beave anong me izzzzzance hasheserind tomshid lyou ifin ojuthe qus was aling be she ake theve bor fouckirofan ,44100,-3785.895429652732,2.7182818284590451,0.01,True
2016-12-02 21:06:38.258299,0.1301775147928994,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,100,0.28136882129277563,helle the wedvenced an bed soff omery oncecoucad as her wayofr an the when s s athend icowind ak se oknd ag ousad hou bus seaver move the then heg sheer ckit quithed won ve mid is intongre vemaingugthevist ve ve hed thit he oug the in d oked an alld thind thofict ichecous by winorguphe it he abe the whimallag f ve oug its ched t thin te abe wanes bit the wit the pped ong bous ange touck cher watove towoker butizzlyoouncks wing y s thatounkeve tinither anghe ofucerindid in qutoved to was aveaved t d amakire toun whalerke h tinounghalfu thof sado kery ghe lller we ben ojure wit llllind ts qury bexprofof sojubut lid lid iched owang it he mout told id supr qulind cer opor be sanongut of her inourthest the inbly do ppur te where he abashind wo the habe ad hof serery sthed thonghe and sand abu ghalle ithermer ofoff m thend int id sat incery mea allled me cojund ofun heryore bechishe sourser yo mer yout aby in imanbur alid t fite qupe hashe inore pe buzze mend wintharthed ang cad at t cond itorithery the waven do hed ind izzze dou owitive and ,44100,-3877.1088153843534,2.7182818284590451,0.01,True
2016-12-02 21:39:15.598054,0.12426035502958577,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.2775665399239544,thand the ingiching by grg bute fupre wicrinkind he oupllerore as fou oungomed atheng ainaing th pe ithe ad ofojushar abe upplly inth san aive ind theme caly qucheng aid ve imasan ilinid f is micabojupllit ve in mas athe ay war car he t athe thathin wangr tinglid fffofory he mitlyormiofat as ter ale malilitoong it ind wan wice t alil by she hasan she war and the brse ory ally alde moung ches mpplim thowabe walyojullicojug fofind s plitowathid thear by thond ser benofor ng oupping wh man hilling wad thithem ally magercas m hicofoongout thof sace as t the therd itheed berer qus sangind re abes grskemand it fous ing the alind thind se he anke tong be qure waicof cer qund ge itherous th ave ckereraser rer ithan fo sund thexprer us wait ite lf lid ther an che herere mpind shofout ain rere tou qugaid herothat fofof t qushe ves an itt theprs ced ashare re id the pery averind seckitld arkeand he que qure hed it hatheve ancund pory quse hoour ugove he azzzzzzzld matheassing tooning he on wad maneme mbu aly thind be tlk hit mojun ber wousaid wad ,44100,-3787.3627662865574,2.7182818284590451,0.01,True
2016-12-02 22:34:29.696948,0.12544378698224856,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,,0.27281368821292773,waicouppryowhinging fouton coud mupor se qusaind be wowalllase plaryo aing the anthen outhery alard waly al asofo ice the oubure sery ano aing qup therey wor waveronghed id sthathatousowor in thanowickicor an is the t ve at she ict of d than ser and alllf oushous bulandor at thexpprlinkng hi wit ait lly theppat be sallery bino s prer at cer thald tow ser the bed wand are tori alit asply athe wadout thererd s t windomom be athing t atorkithide thers ay wowhe for adocaly on hashind ar the oulaick s t aicoout f thalllyouto qusthedilitere sher cory idor win lllin he hed sther tid wheding to bout hancesthe it athe yon the quito juckithe by aled ashe ly fond thever ayo fome he allyppon je the wherererer ind ithed be nced wingrcerave than the we soouthey ce ice therer thind himowit ain than sto whenit windin d ashes w thaly bof ng wat thand akng ochand te is whe ayof aledory an thout wicerof th hed tous the it wicasheave one aven wone walif the f he izzze ingo ce wand ind salainther on stof foury tor pll thing fo the ase izzen ofo alisaif the ,44100,-3643.5924163698346,2.7182818284590451,0.01,True
2016-12-02 22:39:26.639387,0.12662721893491125,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,,0.26996197718631176,theryowhe buplisory se ped shed anout asotonthis as shend wale as ter aing fit heshin fondond is qu sthe sthanghe ver she qucour maso qug shid ind wheme heve pppplin and ct ath poulllimaly ithatherofonouse ofind ind wome ay aid asecon f as s alizlis qushe tolisof s wacery se wofinowickintofo aly wimondick icond ce ato ame cond thowho al wof wid w ing aly ase qun qury ame here chas verad hing veanof wheaser the chengarcthe cofond w ayome inyon wanof id wnd s therer mast is panthis as limalillind ase thithes wore watly ss f wangr qunghe tond shid bery off se we lathed ander whe isasonghes ched shivellly oo tshthind the withe aithe or it astshaing st thin qushas oje thad te sthayory ss she whereaveve the ongup al oury muryomee be aind the ve ane ante se mun wousuroulinghimanowo fof qure ove touson wickithe mpoun t quthe ond se off thathe hit sinder he he hid ases aserere inowhive arojere th ary thed ber of wastere asound iser ther ve an ongut me thind aime wiowanceanghalanong by an aly owheve wat the ppand se sth mou thick atr cave he nce ,44100,-3679.623370448827,2.7182818284590451,0.01,True
2016-12-02 21:14:18.975830,0.1124260355029586,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.2690114068441065,mpery she whizzzzly id and asee moknd er tissale we cen themeg th the wh a the ckernd wimathe mo be aind ak itoof mas qut sthaly thor tin hare ind thing aice isuzzly wid is whe ce arkinghe hexppralitherere in is cld tace he mok hes pick wore thavery thain therash watering ad canojusthethe wacous the theathergry in ing ase mand s llin st qus hable bed has was the fous wid anse anke thefof the tshave sichang was quctheve ad fowand s tlllitherin teres ve thint melinganthe be blemice io the inghing hon ouplang sase thabuppe t quresabyowas sher wove ithe fin thice we ond sings the wasavey se angr ourighain io yous ale bed caind ffors an ce cond tery ad beyof siche vencouse itheryokind yo ing mers there ses aroof th buse salexton me yope won se the than an cow qutend thaseverinome whe tise the ounery aveyouly mplly m thend are ad ats meryof pld pllind me an med yond inofind onoullin tougend by wng bers med ar icoring ppapre souncknge thamy m mut be quppr ally allliceding yokeall on w imof asagod the she plind yo aly ply mpppe wid foutwan fin ,44100,-3824.3784711842477,2.7182818284590451,0.01,True
2016-12-02 21:11:52.240078,0.1124260355029586,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,100,0.26806083650190116,iverk ory anellline sh bee pous sheng he timmbbe at and tersed me she aind kng theder lishece st gr bele he fouto tan qug thourk ofut whe aith oke thand whit aringhe aid ve hid ar alimerer ve mpouratisupen be if ind quth at for bed at a wave for ous qully oushabuplllfofon ad wicaryojusout at wat wit wapowiowand ve the ith lice t sthe st wed lleng ery hat hof gid wick ing wooubuted thork wind therit woffand was zzicourowabouthind t sthes qulle theat he weass sat mereshe at doffike fuping allivee f y athaler ting wingecas t toutouroushe ooff malo aser ain there as ang mondo thexpasaind to inde berkefove it mbus ppe the illly shang is te aind ashe pe cojexporily won lise by alleryor mp and imererinde the thass of bink wongandexis mout ide is whe mupe as ted theang wathe atheait aly ther san avealy intheved saido s oveld bes by ist ithey bend aroved is is ind sary thedong plithere ceveren ed and hoof the in thadond aplend hang wond thave s cke ds izzzzzally mprthandike sherive at ak fong theng war wit bulld sapery his izzze mer fficaly win ,44100,-3878.4947154784772,2.7182818284590451,0.01,True
