,ACCURACY_WO_SPACES,DO_ALL,INPUT_FILE,MAX_COLS,MFCC_END,MFCC_START,MODEL,MODEL_FNAME,NUM_CLUSTERS,N_COMPONENTS,OVERALL_ACCURACY,PREDICTION,RATE,SCORE,SMOOTH,TOL,WHITEN
2016-12-02 22:52:57.847201,0.3455621301775148,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,-60,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x10b7c7be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  4.98041e-06,   1.27243e-01, ...,   2.13670e-02,   7.27140e-05],
       [  7.56806e-02,   1.16052e-04, ...,   2.99205e-02,   5.20745e-04],
       ...,
       [  6.17797e-01,   5.44419e-03, ...,   8.26250e-04,   5.65925e-05],
       [  1.75131e-03,   8.51138e-02, ...,   2.55692e-02,   1.68476e-01]]),
        verbose=False)",models/2016-12-02 22:52:57.847201-0.457224334601.pkl,50,100,0.4572243346007605,aingerest hedingind to sed oush theed ck bustoun he her shitor ar the wase and ichour n thand th in onge pr toupe are had vesave ithe the coje her gacer inbe memaind wid je wad so opitores hexpallersathout an it ald plll ck lid ise an f whin lf whit ainge qulyoff owalfoutind sonormeallint al the qut shofourkine in her ito lind d dene be the pllid ous che fojurmo ther her hevo jery qupld wind tlyous whicher shizzzliffus th wawind t thadoupomin wiknd st thely the thouthe on mellind wa ald outhind whe icaburs then ainderat s shiceveddint ouly oury aved man ppply it hed there the wathand ce hery stharithe in thayonou ppy moupe thalf by qu wive cend ou dear quplin ite wale st angureve to cer alyorthede the ithat to have wansithe ay thad whe ay she saby he ang theved acaly halyome out thid the madout mantexpo tsoof s thend jut ng itt ancey wand aboker ay py ary ther cershed in mange tearker of ter yout and al asather ashentouben ment monge cking te uzzly ange corelingond aicklid he f ithe owored qus wat saind to hes bid izzze the thathimofue ,44100,-3848.4449231461617,2.5,0.01,True
2016-12-02 17:37:41.832369,0.340828402366864,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  1.47163e-05,   1.27219e-01, ...,   2.13711e-02,   8.24321e-05],
       [  7.56503e-02,   1.45034e-04, ...,   2.99261e-02,   5.49410e-04],
       ...,
       [  6.16067e-01,   5.53832e-03, ...,   9.34132e-04,   1.66768e-04],
       [  4.73808e-03,   8.10444e-02, ...,   2.65399e-02,   1.57351e-01]]),
        verbose=False)",models/2016-12-02 17:37:41.832369-0.457224334601.pkl,50,100.0,0.4572243346007605,ailly ais bblleding ts ped ourk outhe ng sinthed wh ter stsory be the wain ind okecer aithepp to ad plle we toffomike had hecome andy the wick bur liver alis tmandnd was ig win po hikngred at wofoursalyous in in ink s in bs the abe of w qulliny athe there hingoff qus fous me wofourmict is by she sas wamisuperin in wor aso aind t oupy ts she foupr wof whe wowarid wang wer quco cery sthrg aind anyous shither whe llicucof qu fiking w tivelllyoun ougem be shend lly trouthe of bulling wi wnd wicking w y tiowhes shen burthext i ak tourtedim mino thed thes win lllid we qug there sad wontind st berg besar the id that mof frg izzze thomy ot se whed alle be tear qulind ath hand be llloreme to her angermaved hey ithen ck sang mpestore an thid the in she thed he ily seeved skint wingrai bin sher the wathid inandale cofof a matly ice pl ins alket mand toothe an it ath tthe werrked in ablid wharthe sh cer fout the id ayowher oojent moun wont ichad aller st allly qule ithecherknd buppime th an the asorst she sas boung co pen oug illle the thasthe che ,44100,-3848.0224028645753,7.3890560989306495,0.01,True
2016-12-02 16:46:22.334049,0.336094674556213,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 16:46:22.334049-0.457224334601.pkl,50,100.0,0.4572243346007605,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave had alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbedout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe my ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was cofor to qut ory avein the llallit the ,44100,-3745.9260266603997,0.1353352832366127,0.01,True
2016-12-02 16:46:36.781052,0.336094674556213,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  7.32961e-07,   1.27253e-01, ...,   2.13652e-02,   6.84743e-05],
       [  7.56939e-02,   1.03398e-04, ...,   2.99181e-02,   5.08230e-04],
       ...,
       [  6.18555e-01,   5.40297e-03, ...,   7.79000e-04,   8.33855e-06],
       [  2.68538e-04,   8.71341e-02, ...,   2.50873e-02,   1.74000e-01]]),
        verbose=False)",models/2016-12-02 16:46:36.781052-0.457224334601.pkl,50,100.0,0.4572243346007605,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave had alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbedout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe my ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa mppld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was cofor to qut ory avein the llallit the ,44100,-3745.966636331249,0.3678794411714423,0.01,True
2016-12-02 16:47:47.233984,0.336094674556213,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 16:47:47.233984-0.457224334601.pkl,50,100.0,0.4572243346007605,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave had alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbedout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe my ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was cofor to qut ory avein the llallit the ,44100,-3745.9260266603997,0.1353352832366127,0.01,True
2016-12-02 16:48:01.128728,0.336094674556213,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  7.32961e-07,   1.27253e-01, ...,   2.13652e-02,   6.84743e-05],
       [  7.56939e-02,   1.03398e-04, ...,   2.99181e-02,   5.08230e-04],
       ...,
       [  6.18555e-01,   5.40297e-03, ...,   7.79000e-04,   8.33855e-06],
       [  2.68538e-04,   8.71341e-02, ...,   2.50873e-02,   1.74000e-01]]),
        verbose=False)",models/2016-12-02 16:48:01.128728-0.457224334601.pkl,50,100.0,0.4572243346007605,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave had alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbedout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe my ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa mppld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was cofor to qut ory avein the llallit the ,44100,-3745.966636331249,0.3678794411714423,0.01,True
2016-12-02 16:55:47.387142,0.35147928994082844,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-40,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 16:55:47.387142-0.456273764259.pkl,50,100.0,0.4562737642585552,anghe wat hesizzing to sem bent qured id tinking he mer foutor he the wane and ouses onitojus th sh shed or tshee the has arther anof the ofon mer fover pand mellyof wid id ind ak hourored cappombexpancout in it ald ally he the ice be m this thaling loffe windoicojuctived nd angherelinghe ak che wat aloucomerme in cer ick bind s sese ly the abend bly che the say tase wer icen bert thers plly towhid qutther the llasicexply walind a quputlillin withe se sored qupperouthe of se wing in alf widinof whe santory wick angerend d tous boungut witloking thecowan athar nd hed there was onghing co bere semarithe in whay bou the aicer ththe be as heryplyof of searovesang pre save stofffoured to her arserulede ase bushe me mase wngaspre ay thin the it indouite by ast tersed toury taverin tit shin the moutid alangangrexity aveasal bed ff nge ather wand fuling an in ant thof warshed inithede searser st ser mest ald im anksher bbbend woun mend athar a wed st lllll buly wousthering outhing be t pther coras the qut shind yo sat lid allly the whashid whe ,44100,-3892.204318188012,0.1353352832366127,0.01,True
2016-12-02 18:08:23.908258,0.34201183431952664,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",models/2016-12-02 18:08:23.908258-0.456273764259.pkl,50,100.0,0.4562737642585552,oushe mas hidingand fr bes ongh ticed nd titlind st cerrasater se the maly and ppoupr wathond lindg qure he theve ale the veaind ango the afof ire theer chas whaberd hid at mad ll mamouthe al woughesangous an it and alan is the ice ou a thes th blis byour withoma ckstheve ou wonojemeanous he che sas wizzzzzzery in ile mer wind y lyof ts she kithe tor are lli pas wade abe heno qurg shery cang stulat whacher she couppang ce malind w dofanoucain wathy be sulin the froushe ck blithas to bul hingury ave cailing wath withenge a maicevesecke with ling cthe wan veded anched there sof outhice ff merd burerthed fovedon cry the alive thing of se hand cthe ld peve theang cry wand be qursered fo ser aplermally mpe athen id hend woushere an thit theven the ngre in ath theced saind haturof sin ther the waithe alindous icker o wofut qul ou ffu okind mous chered an in ant ting amerind on alond fforded ly her hext and ir alither iojery toun went apion adine me noong qube wormaindind therind ce an the oforid the was blind to dof lit wookn the thowhid whe ,44100,-3838.4401864361153,2.7182818284590446,0.01,True
2016-12-02 16:46:51.553825,0.3349112426035503,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  1.99233e-06,   1.27250e-01, ...,   2.13657e-02,   6.97314e-05],
       [  7.56899e-02,   1.07151e-04, ...,   2.99188e-02,   5.11941e-04],
       ...,
       [  6.18330e-01,   5.41520e-03, ...,   7.93021e-04,   2.26578e-05],
       [  7.20981e-04,   8.65177e-02, ...,   2.52343e-02,   1.72314e-01]]),
        verbose=False)",models/2016-12-02 16:46:51.553825-0.456273764259.pkl,50,100.0,0.4562737642585552,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave has alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbedout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe my ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was cofor to qut ory avein the llallit the ,44100,-3746.1412386650254,1.0,0.01,True
2016-12-02 16:47:05.574914,0.3349112426035503,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",models/2016-12-02 16:47:05.574914-0.456273764259.pkl,50,100.0,0.4562737642585552,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave has alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbucout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe ly ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was coffr to qut ory avein the llallit the ,44100,-3746.655915582025,2.7182818284590446,0.01,True
2016-12-02 16:47:19.154159,0.3349112426035503,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  1.47163e-05,   1.27219e-01, ...,   2.13711e-02,   8.24321e-05],
       [  7.56503e-02,   1.45034e-04, ...,   2.99261e-02,   5.49410e-04],
       ...,
       [  6.16067e-01,   5.53832e-03, ...,   9.34132e-04,   1.66768e-04],
       [  4.73808e-03,   8.10444e-02, ...,   2.65399e-02,   1.57351e-01]]),
        verbose=False)",models/2016-12-02 16:47:19.154159-0.456273764259.pkl,50,100.0,0.4562737642585552,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave has alithe thof the blin tor waser chas thalick tid be mat so owhepres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbucout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved whes cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a lind buppthe wice ongr thed san anghe ly ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hald binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was coffr to qut ory avein the llallit the ,44100,-3748.0858830019397,7.3890560989306495,0.01,True
2016-12-02 16:47:33.063541,0.3349112426035503,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-1,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  3.99759e-05,   1.27157e-01, ...,   2.13818e-02,   1.07645e-04],
       [  7.55717e-02,   2.20088e-04, ...,   2.99406e-02,   6.23641e-04],
       ...,
       [  6.11621e-01,   5.78015e-03, ...,   1.21131e-03,   4.49841e-04],
       [  1.05585e-02,   7.31140e-02, ...,   2.84315e-02,   1.35670e-01]]),
        verbose=False)",models/2016-12-02 16:47:33.063541-0.456273764259.pkl,50,100.0,0.4562737642585552,ainge was tofickind ug hed oupe theed id winkink id hed sasupr ng the maly and angrng kithand to id oure fr singe ave has alithe thof the blin tor waser chas thalick tid be mat so fojupres be wouleryoutous in it ald clan as the ise ow t thin thicthe linge bbucout oupppres id wonouthalicas be she sas whitsimerme be ber byo bind w beng ly she ghaid hed ive tod san toud ved wher cers wn le cand sprory blithee the thowiced ff waling y anckexchein ththe ce wared the urng me on beppime in wnd bathind the saryous whem shishaly a bind thicthe wice ongr thed san anghe ly ver ivery way onthind wo mers qugasthed of thay fof cke moure itont ve an iche quck on shary thang ced hale ld fouprshe to her anbeshabed whe prghe wo hary binedere ay thid and ad wan tous he ang southa allld maberal tid wong ghe santhe alangand upond a hound bou ng ous quring and thothe ad ou qut cend thither in athad tharthe it bed whed and or atouted oojeat woun very athad qulld ge heved ofon wojuthedind thenind ve t ather witss whe was coffr to qut ory avein the llallit the ,44100,-3751.9951044746417,20.085536923187668,0.01,True
2016-12-02 22:51:48.053575,0.3479289940828403,False,data/LABELED_CHARACTER_INPUTS.csv,-1,0,-60,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x10b7c7be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  9.96190e-07,   1.27252e-01, ...,   2.13653e-02,   6.87371e-05],
       [  7.56930e-02,   1.04182e-04, ...,   2.99182e-02,   5.09006e-04],
       ...,
       [  6.18508e-01,   5.40553e-03, ...,   7.81932e-04,   1.13323e-05],
       [  3.64033e-04,   8.70040e-02, ...,   2.51183e-02,   1.73644e-01]]),
        verbose=False)",models/2016-12-02 22:51:48.053575-0.455323193916.pkl,50,100,0.4553231939163498,aillerest ongulling fo ang beco thend id soffour ok rer soutor or the sice and icathe n tharg fover blly amatouly are had qulind sthe tly cove hexplaicr wass mowheng bus ve sad so blathing he linkexpat ory kn in bbeve at it the sse il s shin th wout healy wingous ousthint as sonormes t at ck the wat shoutoutine in hem sto kind d mere as the liced ory the sojurit cand hem heno vemo theng wind tthous whather couzzzzeshey th sasing t waidizlowin werad at thind the thockin bl denting si bbe outhing s y mpioung then bulderof s chainkinghat qund ours oked man llast st hes there the bofaing me herg atharithe in that louplly wouly thins by pr sind itld ou mear verain ate fand at alllimeyofo cer ingertinde the ichof ts hand wonguthe at thid she st che tick ok way thered stind ringowe out ther the wadout whereply thoou p wanld mof al itt alind wand hoojer at at ary ther cerrand in whand tearmed ss cer cent and in alicher ickentonoun ment icald proff ck uzzld only pore offing sicrkid an s athe oworse the wat aling toulef oug izzze the t athid sin ,44100,-3853.974075814095,0.5,0.01,True
